AppID,AppType,Followers,Positive_rev,Negative_rev,Positive_rev_per,Steam reviews,PlayTracker,VG Insights,SteamSpy
458470,Game,"2,800",639,49,92.88%,24.1 k,877.1 k,51.2 k,101.0 k
407060,Game,"2,993",427,172,71.29%,21.0 k,719.4 k,30.3 k,239.0 k
428630,Game,350,193,155,55.46%,12.2 k,953.5 k,18.3 k,46.0 k
1214850,Game,140,43,2,95.56%,900,,1.4 k,18.0 k
1229200,Game,33,3,3,50.00%,120,,180,8.0 k
1597110,Game,169,62,11,84.93%,1.5 k,,2.3 k,
702300,Game,24,7,0,100.00%,210,10.7 k,350,2.0 k
658610,Game,369,29,68,29.90%,2.9 k,341.5 k,3.1 k,23.0 k
324730,Game,410,,,,,252.8 k,5.9 k,3.0 k
390660,Game,590,370,83,81.68%,15.9 k,469.8 k,26.8 k,25.0 k
38170,Game,156,41,5,89.13%,1.8 k,18.9 k,2.5 k,8.0 k
1264970,Game,"2,897",378,26,93.56%,8.1 k,13.4 k,12.1 k,30.0 k
733770,Game,198,9,21,30.00%,750,257.7 k,866,1.0 k
1203930,Game,"18,888","1,622",445,78.47%,41.3 k,65.3 k,62.0 k,85.0 k
977590,Game,147,4,5,44.44%,225,,250,12.0 k
1847830,Game,19,2,0,100.00%,40,,60,1.0 k
1299810,Game,517,53,4,92.98%,1.1 k,,1.7 k,4.0 k
1586300,Game,51,40,14,74.07%,1.1 k,,1.6 k,2.0 k
652330,Game,195,25,7,78.13%,960,172.1 k,1.5 k,6.0 k
962650,Game,39,0,1,0.00%,25,,40,37.0 k
1595090,Game,28,3,3,50.00%,120,,180,44.0 k
2008870,Game,37,5,2,71.43%,140,,210,
1286860,Game,11,,,,,,,
1473830,Game,31,,,,,,,
848150,Game,70,0,7,0.00%,175,4.4 k,315,1.0 k
1723930,Game,743,24,8,75.00%,640,,960,
1125770,Game,18,0,1,0.00%,25,,30,5.0 k
672010,Game,38,2,0,100.00%,60,,100,2.0 k
1871090,Game,32,5,1,83.33%,120,,180,8.0 k
1181910,Game,67,16,0,100.00%,400,5.2 k,240,2.0 k
434090,Game,828,19,35,35.19%,1.9 k,12.6 k,3.0 k,9.0 k
1241910,Game,789,45,24,65.22%,1.4 k,,2.1 k,4.0 k
970610,Game,170,10,8,55.56%,450,,684,9.0 k
525740,Game,417,32,2,94.12%,1.2 k,13.4 k,1.3 k,5.0 k
847230,Game,51,4,2,66.67%,150,23.9 k,275,15.0 k
790820,Game,"54,998","4,979",711,87.50%,142.3 k,1.67 M,115.2 k,461.0 k
418300,Game,"4,916",523,92,85.04%,21.5 k,854.0 k,37.4 k,63.0 k
1094580,Game,68,23,12,65.71%,875,,1.2 k,17.0 k
1814780,Game,122,38,16,70.37%,1.1 k,,1.6 k,
533740,Game,14,3,1,75.00%,100,,120,2.0 k
1772340,Game,15,2,0,100.00%,40,,60,4.0 k
874380,Game,"9,310",9,18,33.33%,675,,1.0 k,65.0 k
1488080,Game,187,30,14,68.18%,880,,1.3 k,
1781580,Game,9,1,0,100.00%,20,,30,2.0 k
1548630,Game,14,1,1,50.00%,40,,60,3.0 k
1658880,Game,535,59,2,96.72%,1.2 k,,1.8 k,1.0 k
342890,Game,437,36,43,45.57%,2.8 k,331.9 k,4.4 k,30.0 k
1465050,Game,"1,247",57,8,87.69%,1.3 k,8.5 k,2.0 k,25.0 k
387130,Game,203,12,5,70.59%,595,10.1 k,993,2.0 k
1392430,Game,592,10,5,66.67%,300,,450,
1929630,Game,52,4,1,80.00%,100,,150,
937020,Game,270,43,4,91.49%,1.2 k,,1.6 k,5.0 k
1413600,Game,191,6,1,85.71%,140,3.9 k,240,
1629190,Game,24,6,2,75.00%,160,,240,8.0 k
829560,Game,105,26,5,83.87%,775,253.8 k,1.2 k,11.0 k
792000,Game,39,3,4,42.86%,175,,208,8.0 k
898810,Game,10,,,,,,,1.0 k
1157780,Game,47,,,,,,385,2.0 k
548360,Game,158,10,4,71.43%,490,,819,2.0 k
1328850,Game,18,1,0,100.00%,20,,30,12.0 k
200150,Game,"1,755",169,157,51.84%,11.4 k,26.6 k,13.1 k,67.0 k
396930,Game,793,13,7,65.00%,700,91.2 k,700,2.0 k
42680,Game,"66,917",,,,,4.18 M,2.07 M,3.61 M
1339330,Game,152,41,9,82.00%,1.0 k,,1.5 k,21.0 k
898830,Game,43,6,0,100.00%,150,,240,7.0 k
1861480,Beta,2,,,,,,,
350810,Game,906,715,243,74.63%,33.5 k,2.96 M,184.4 k,329.0 k
565030,Game,776,157,38,80.51%,6.8 k,311.8 k,11.1 k,82.0 k
658470,Game,"3,389",367,206,64.05%,14.3 k,271.1 k,20.5 k,101.0 k
603250,Game,162,17,13,56.67%,900,278.4 k,11.7 k,27.0 k
1203500,Game,37,6,2,75.00%,160,,240,1.0 k
874040,Game,"3,144",324,60,84.38%,7.7 k,183.3 k,11.6 k,13.0 k
502380,Game,863,28,16,63.64%,1.5 k,364.3 k,6.2 k,14.0 k
1122180,Game,800,,,,,,4.1 k,3.0 k
1464730,Game,186,31,17,64.58%,960,,1.4 k,16.0 k
63800,Game,479,254,161,61.20%,16.6 k,785.4 k,30.1 k,87.0 k
1623380,Game,34,24,6,80.00%,600,,900,2.0 k
727540,Game,108,84,12,87.50%,2.4 k,383.9 k,3.5 k,2.0 k
1194910,Game,136,8,0,100.00%,160,,240,8.0 k
255960,Game,656,132,22,85.71%,5.4 k,425.1 k,7.5 k,26.0 k
1250510,Game,13,4,0,100.00%,80,,120,7.0 k
1447580,Game,268,16,2,88.89%,360,,540,3.0 k
968870,Game,"4,670",629,213,74.70%,16.8 k,591.2 k,25.3 k,107.0 k
1530650,Game,507,207,56,78.71%,5.3 k,,7.9 k,
1482880,Game,58,18,3,85.71%,420,,630,
1151440,Game,"7,523","1,089",34,96.97%,22.5 k,136.5 k,33.7 k,32.0 k
1827180,Game,"8,963","2,637",667,79.81%,66.1 k,251.5 k,99.1 k,
1158500,Game,"1,227",160,234,40.61%,9.9 k,2.32 M,11.8 k,140.0 k
756590,Game,"14,137",509,40,92.71%,13.7 k,63.1 k,15.5 k,27.0 k
444410,Game,233,71,56,55.91%,4.4 k,523.3 k,5.7 k,197.0 k
1094400,Game,192,,,,,,510,5.0 k
617850,Game,"11,978",205,141,59.25%,8.7 k,24.4 k,12.8 k,16.0 k
1357840,Game,"1,061",121,10,92.37%,2.6 k,27.0 k,3.9 k,
1973740,Game,5,,,,,,,
851490,Game,25,1,0,100.00%,25,,40,3.0 k
625730,Game,"1,395",41,13,75.93%,1.4 k,167.8 k,2.0 k,6.0 k
299170,Game,97,21,24,46.67%,1.6 k,267.6 k,2.4 k,18.0 k
1409760,Game,69,1,0,100.00%,20,,30,9.0 k
802870,Game,"16,701","1,403",46,96.83%,36.2 k,117.8 k,28.0 k,69.0 k
1612990,Beta,1,,,,,,,
391640,Game,772,23,16,58.97%,1.2 k,198.1 k,3.8 k,7.0 k
466270,Game,"6,901",619,78,88.81%,24.4 k,893.5 k,51.5 k,193.0 k
745450,Game,35,4,0,100.00%,100,,110,4.0 k
975660,Game,725,16,15,51.61%,775,27.2 k,934,2.0 k
895400,Game,"94,398","23,152","6,624",77.75%,595.5 k,1.04 M,892.5 k,1.03 M
494020,Game,65,2,1,66.67%,105,24.5 k,126,2.0 k
482450,Game,"9,776",720,73,90.79%,27.8 k,237.1 k,33.0 k,76.0 k
804780,Game,620,7,1,87.50%,200,,284,1.0 k
856570,Game,282,42,0,100.00%,1.1 k,,1.1 k,1.0 k
1611890,Game,35,8,2,80.00%,200,,300,5.0 k
258890,Game,"1,382","1,272",326,79.60%,63.9 k,1.65 M,102.7 k,257.0 k
1285580,Game,42,14,2,87.50%,320,,480,1.0 k
925280,Game,28,1,0,100.00%,25,,40,1.0 k
971480,Game,66,32,5,86.49%,925,,918,1.0 k
237470,Game,"4,426",196,93,67.82%,11.6 k,162.0 k,42.0 k,37.0 k
433340,Game,"239,576","104,392","2,239",97.90%,3.20 M,3.54 M,2.97 M,1.74 M
1047220,Game,"1,821","1,308",68,95.06%,34.4 k,1.30 M,41.3 k,57.0 k
1196970,Game,73,6,1,85.71%,140,,210,1.0 k
650350,Game,"2,305",98,88,52.69%,5.6 k,,7.2 k,4.0 k
442210,Game,"1,885",394,41,90.57%,8.7 k,836.8 k,13.1 k,86.0 k
1546550,Game,17,8,1,88.89%,180,,270,
1821530,Game,24,,,,,,60,1.0 k
436220,Game,426,136,10,93.15%,5.1 k,37.9 k,12.5 k,14.0 k
1764960,Game,378,7,6,53.85%,260,,390,
1805590,Game,490,11,8,57.89%,380,,570,5.0 k
586600,Game,52,21,29,42.00%,1.5 k,138.2 k,30.1 k,98.0 k
1134070,Game,27,5,1,83.33%,150,,150,2.0 k
1848160,Game,31,19,8,70.37%,540,,810,45.0 k
1985950,Game,12,0,1,0.00%,20,,30,11.0 k
1281530,Game,140,48,7,87.27%,1.1 k,,1.7 k,5.0 k
1822500,Game,81,10,0,100.00%,200,,330,1.0 k
1721520,Game,23,3,2,60.00%,100,,150,6.0 k
1495960,Beta,3,,,,,,,
1799060,Game,11,,,,,,,
828270,Game,31,6,1,85.71%,175,,190,1.0 k
1072050,Game,37,3,6,33.33%,225,,234,1.0 k
709370,Game,33,1,0,100.00%,30,,50,1.0 k
289520,Game,"3,798","1,134",414,73.26%,54.2 k,1.23 M,148.5 k,255.0 k
1843550,Game,256,23,14,62.16%,740,,1.1 k,1.0 k
499580,Game,73,5,0,100.00%,150,229.1 k,205,3.0 k
1560130,Game,39,20,1,95.24%,420,,630,1.0 k
292800,Game,539,315,11,96.63%,11.4 k,311.8 k,13.6 k,14.0 k
440950,Game,"1,659",36,26,58.06%,2.2 k,1.09 M,7.0 k,48.0 k
1310650,Game,92,13,2,86.67%,300,,450,12.0 k
485610,Game,"5,338","7,556","1,444",83.96%,270.0 k,1.53 M,1.25 M,1.15 M
979530,Game,64,18,12,60.00%,750,,832,9.0 k
1226610,Game,187,13,4,76.47%,340,,510,12.0 k
2012170,Game,26,0,2,0.00%,40,,60,1.0 k
932480,Application,400,20,8,71.43%,700,,972,5.0 k
985530,Game,142,48,15,76.19%,1.6 k,,1.6 k,11.0 k
744980,Game,341,74,37,66.67%,2.2 k,,4.0 k,6.0 k
358070,Game,870,178,20,89.90%,6.9 k,341.0 k,15.7 k,107.0 k
1777280,Game,69,92,5,94.85%,1.9 k,,2.9 k,6.0 k
1501500,Game,10,6,0,100.00%,120,,180,5.0 k
404410,Game,"25,838","5,375",465,92.04%,204.4 k,1.49 M,270.7 k,915.0 k
979480,Game,"1,721",100,14,87.72%,2.3 k,9.9 k,3.4 k,10.0 k
687260,Game,"12,760","1,047",172,85.89%,36.6 k,569.1 k,52.9 k,43.0 k
972200,Game,256,33,10,76.74%,1.1 k,,945,5.0 k
1345350,Game,41,19,1,95.00%,400,,600,2.0 k
1150670,Game,49,1,0,100.00%,25,,30,18.0 k
1124710,Game,745,13,2,86.67%,375,,420,2.0 k
1560750,Game,25,3,7,30.00%,200,,300,2.0 k
1927090,Game,244,5,11,31.25%,320,,480,
792800,Game,79,8,14,36.36%,550,175.6 k,774,18.0 k
1372530,Game,"2,993","1,325",202,86.77%,30.5 k,50.9 k,45.8 k,64.0 k
956540,Game,145,34,17,66.67%,1.0 k,,1.5 k,45.0 k
651610,Game,18,1,0,100.00%,30,5.5 k,50,2.0 k
318100,Game,"3,478","1,178","1,104",51.62%,57.1 k,1.44 M,84.5 k,386.0 k
575950,Game,549,448,206,68.50%,19.6 k,870.5 k,43.3 k,206.0 k
1487470,Game,193,6,4,60.00%,200,,300,2.0 k
791960,Game,51,25,3,89.29%,700,406.8 k,1.1 k,10.0 k
769160,Game,29,5,0,100.00%,125,,225,1.0 k
560730,Game,149,62,60,50.82%,3.7 k,460.4 k,13.8 k,41.0 k
2063010,Game,40,4,0,100.00%,80,,120,3.0 k
1824010,Game,46,12,0,100.00%,240,,360,10.0 k
568330,Game,198,10,5,66.67%,450,9.6 k,705,1.0 k
1213390,Game,734,31,18,63.27%,980,,1.5 k,6.0 k
400350,Game,647,34,14,70.83%,1.2 k,9.2 k,1.1 k,7.0 k
1559750,Game,32,9,8,52.94%,340,,510,16.0 k
675530,Game,65,23,9,71.88%,960,463.1 k,1.3 k,13.0 k
1378840,Game,49,4,0,100.00%,80,,120,1.0 k
1509400,Game,54,20,6,76.92%,520,,780,49.0 k
1380820,Game,14,4,0,100.00%,80,,150,10.0 k
1930110,Game,13,,,,,14.5 k,,
1689870,Game,418,201,5,97.57%,4.1 k,3.3 k,6.2 k,43.0 k
1572100,Game,76,7,3,70.00%,200,,300,
1522120,Game,27,2,0,100.00%,40,5.2 k,60,14.0 k
1447570,Game,54,14,1,93.33%,300,,450,1.0 k
1971820,Game,31,11,5,68.75%,320,,720,3.0 k
1934330,Game,112,27,0,100.00%,540,,810,86.0 k
871290,Game,52,4,1,80.00%,125,,182,2.0 k
1167140,Game,"25,104","1,029",262,79.71%,25.8 k,840.3 k,38.7 k,194.0 k
296830,Game,"8,369","1,225",778,61.16%,70.1 k,1.56 M,132.0 k,237.0 k
696460,Game,"14,051",100,27,78.74%,3.8 k,292.4 k,2.3 k,40.0 k
495990,Game,"7,052","1,210",210,85.21%,49.7 k,194.2 k,21.9 k,27.0 k
531860,Game,78,55,66,45.45%,4.2 k,1.43 M,6.6 k,88.0 k
1820030,Game,24,9,0,100.00%,180,,270,
1158280,Game,362,79,17,82.29%,2.4 k,,2.9 k,9.0 k
1300600,Game,"1,001",203,7,96.67%,4.2 k,20.1 k,6.3 k,3.0 k
1126340,Game,31,8,1,88.89%,225,,324,2.0 k
1384480,Game,14,3,0,100.00%,60,,90,3.0 k
1351200,Game,32,3,0,100.00%,60,,90,11.0 k
496550,Game,"1,202",215,276,43.79%,17.2 k,683.7 k,28.0 k,101.0 k
998330,Application,320,17,9,65.38%,650,,784,1.0 k
1196440,Game,739,97,6,94.17%,2.1 k,10.2 k,3.1 k,13.0 k
1628010,Game,39,3,2,60.00%,100,,150,
1942480,Game,28,1,0,100.00%,20,2.5 k,30,15.0 k
1428680,Game,40,1,1,50.00%,40,,60,1.0 k
1478180,Game,187,26,1,96.30%,540,,810,13.0 k
509390,Game,102,28,12,70.00%,1.4 k,165.3 k,1.8 k,22.0 k
688750,Game,151,1,4,20.00%,125,,150,3.0 k
1032830,Game,"1,133",109,11,90.83%,3.0 k,18.9 k,4.4 k,19.0 k
905560,Game,8,,,,,,,
1686500,Application,139,0,10,0.00%,200,,,1.0 k
1974020,Game,47,,,,,,420,
1469700,Game,41,4,0,100.00%,80,,120,9.0 k
527260,Game,99,10,1,90.91%,275,9.2 k,455,1.0 k
246940,Game,"1,786",78,309,20.16%,13.5 k,98.0 k,20.2 k,127.0 k
360040,Game,377,12,18,40.00%,1.1 k,297.0 k,1.7 k,8.0 k
1259380,Game,992,218,32,87.20%,5.0 k,120.8 k,7.5 k,12.0 k
504100,Game,149,21,13,61.76%,1.2 k,15.8 k,2.0 k,9.0 k
1406110,Game,64,13,3,81.25%,320,,480,4.0 k
1763230,Game,282,68,8,89.47%,1.5 k,,2.3 k,
1585830,Game,126,45,3,93.75%,960,,1.4 k,1.0 k
1590500,Game,90,4,0,100.00%,80,,150,15.0 k
1405270,Game,31,9,1,90.00%,200,,300,1.0 k
889150,Game,20,5,0,100.00%,100,,150,1.0 k
1423340,Game,146,5,7,41.67%,240,,360,1.0 k
941020,Game,939,59,8,88.06%,1.7 k,10.9 k,1.7 k,3.0 k
930860,Game,49,3,1,75.00%,100,,106,1.0 k
46270,Game,915,308,62,83.24%,14.8 k,838.5 k,21.2 k,79.0 k
811910,Game,45,14,4,77.78%,450,138.8 k,790,8.0 k
282880,Game,990,216,113,65.65%,11.5 k,1.40 M,62.6 k,293.0 k
968550,Game,"3,764",178,20,89.90%,4.0 k,152.5 k,5.9 k,20.0 k
350770,Game,720,155,95,62.00%,8.8 k,307.6 k,10.7 k,39.0 k
372560,Game,98,7,1,87.50%,280,47.5 k,426,1.0 k
673240,Game,"1,327",,,,,,2.6 k,13.0 k
1418440,Game,134,2,2,50.00%,80,,120,3.0 k
1571660,Game,89,12,1,92.31%,260,,390,3.0 k
864810,Game,146,25,9,73.53%,850,,1.3 k,3.0 k
720600,Game,24,4,1,80.00%,150,3.7 k,250,1.0 k
1162670,Game,558,34,28,54.84%,1.6 k,,1.9 k,3.0 k
1454110,Game,33,0,1,0.00%,20,,30,1.0 k
1890480,Game,589,183,11,94.33%,3.9 k,,5.8 k,
981960,Game,141,51,12,80.95%,1.6 k,,1.9 k,1.0 k
387370,Game,"5,886",275,118,69.97%,13.8 k,54.4 k,33.8 k,86.0 k
417840,Game,102,2,12,14.29%,490,20.1 k,786,5.0 k
211440,Game,602,"1,019",171,85.63%,47.6 k,2.46 M,109.1 k,256.0 k
867790,Game,66,6,1,85.71%,175,,262,4.0 k
340810,Game,"3,709",436,291,59.97%,25.4 k,761.4 k,41.8 k,338.0 k
1656820,Game,553,23,13,63.89%,720,,1.1 k,2.0 k
1271030,Game,75,17,5,77.27%,440,,660,15.0 k
1476870,Game,33,3,0,100.00%,60,,90,11.0 k
1437160,Game,20,2,0,100.00%,40,,60,3.0 k
492410,Game,828,48,6,88.89%,1.4 k,35.3 k,2.3 k,12.0 k
1509350,Game,108,41,13,75.93%,1.1 k,,1.6 k,3.0 k
427660,Game,"3,688",160,108,59.70%,9.4 k,60.0 k,7.5 k,152.0 k
748150,Game,214,26,6,81.25%,960,43.0 k,1.4 k,1.0 k
25500,Game,186,69,56,55.20%,5.0 k,75.9 k,9.0 k,11.0 k
740570,Game,79,105,21,83.33%,3.8 k,429.1 k,2.6 k,17.0 k
461360,Game,808,97,16,85.84%,4.0 k,397.0 k,7.4 k,71.0 k
776780,Game,77,10,0,100.00%,250,5.2 k,430,21.0 k
1446450,Game,194,17,12,58.62%,580,,870,1.0 k
1843920,Game,27,9,2,81.82%,220,,330,6.0 k
1086160,Game,250,95,9,91.35%,2.6 k,,3.7 k,16.0 k
918000,Game,9,,,,,,,
1569090,Game,"6,179","1,349",131,91.15%,29.6 k,43.0 k,44.3 k,107.0 k
1376040,Game,523,19,5,79.17%,480,,720,15.0 k
1892240,Game,10,4,0,100.00%,80,,120,1.0 k
1069740,Game,"7,234","7,960",651,92.44%,215.3 k,1.26 M,310.2 k,330.0 k
1538650,Game,51,17,4,80.95%,420,,630,11.0 k
1186040,Game,"12,594","1,274",749,62.98%,40.5 k,1.41 M,60.7 k,177.0 k
1315710,Game,43,15,0,100.00%,300,,480,4.0 k
339820,Game,197,10,20,33.33%,1.1 k,281.2 k,1.8 k,109.0 k
10240,Game,200,17,12,58.62%,1.2 k,163.3 k,2.1 k,20.0 k
1066230,Game,252,17,13,56.67%,750,,1.0 k,40.0 k
917600,Game,142,1,11,8.33%,300,,448,3.0 k
1046770,Application,"1,068",77,19,80.21%,2.4 k,20.5 k,3.5 k,5.0 k
1206570,Game,597,22,19,53.66%,820,,1.2 k,2.0 k
555130,Game,82,8,4,66.67%,420,11.0 k,720,1.0 k
1884230,Beta,,,,,,,,
1972670,Game,11,,,,,,,
552670,Game,48,5,3,62.50%,280,6.6 k,399,2.0 k
1020610,Game,55,1,4,20.00%,125,,222,1.0 k
836580,Game,"2,345",20,15,57.14%,700,,1.1 k,3.0 k
1707690,Game,7,1,0,100.00%,20,,30,6.0 k
997030,Game,715,38,21,64.41%,1.5 k,171.2 k,2.2 k,7.0 k
1052870,Game,71,14,5,73.68%,475,,454,3.0 k
1479090,Game,20,1,1,50.00%,40,,60,1.0 k
623460,Game,44,1,2,33.33%,90,6.8 k,128,1.0 k
1694820,Game,94,4,2,66.67%,120,,180,7.0 k
690150,Game,"1,074",58,10,85.29%,1.7 k,34.0 k,1.9 k,48.0 k
814510,Game,10,10,0,100.00%,250,,238,4.0 k
789710,Game,12,,,,,,,22
1866970,Game,33,2,0,100.00%,40,,60,1.0 k
1752610,Game,149,31,3,91.18%,680,,1.0 k,1.0 k
768580,Game,76,8,1,88.89%,225,106.9 k,385,2.0 k
1889660,Game,115,17,28,37.78%,900,,1.4 k,
1792280,Game,17,7,0,100.00%,140,,210,48.0 k
1739970,Game,105,30,53,36.14%,1.7 k,,2.5 k,
789620,Game,620,103,34,75.18%,3.4 k,162.2 k,5.7 k,42.0 k
1745750,Game,265,107,8,93.04%,2.3 k,,3.5 k,
958200,Game,15,4,0,100.00%,100,,160,2.0 k
1032580,Game,176,10,1,90.91%,275,,332,22.0 k
1515450,Game,285,4,12,25.00%,320,,510,
1984390,Game,331,7,4,63.64%,220,,570,5.0 k
517130,Game,756,498,68,87.99%,19.8 k,66.5 k,32.0 k,83.0 k
846690,Game,277,72,5,93.51%,1.9 k,33.3 k,2.2 k,21.0 k
823360,Game,48,73,25,74.49%,2.5 k,384.8 k,3.2 k,52.0 k
1159890,Game,18,2,8,20.00%,250,,235,3.0 k
1375540,Game,"1,205",272,5,98.19%,5.5 k,,8.5 k,42.0 k
457710,Game,157,141,311,31.19%,15.8 k,1.35 M,308.3 k,112.0 k
1492570,Game,30,20,5,80.00%,500,,750,4.0 k
1387150,Game,146,53,1,98.15%,1.1 k,,1.6 k,27.0 k
906370,Game,23,6,0,100.00%,150,,222,1.0 k
279640,Game,564,184,173,51.54%,12.5 k,2.31 M,16.5 k,428.0 k
1933740,Game,"3,108",264,20,92.96%,5.7 k,24.4 k,8.5 k,7.0 k
1759840,Game,18,5,0,100.00%,100,,150,10.0 k
2004800,Game,16,9,4,69.23%,260,,390,1.0 k
1749840,Game,60,17,1,94.44%,360,,540,
1743580,Game,"1,160",20,4,83.33%,480,5.9 k,720,
1141840,Game,104,4,1,80.00%,100,,180,1.0 k
546900,Game,"2,871",76,102,42.70%,4.5 k,427.3 k,5.4 k,11.0 k
686380,Game,73,2,6,25.00%,240,9.6 k,355,1.0 k
1851380,Game,644,230,20,92.00%,5.0 k,140.9 k,7.5 k,
1380310,Game,121,32,1,96.97%,660,,990,25.0 k
970810,Game,42,7,1,87.50%,200,,266,1.0 k
1616870,Game,86,10,4,71.43%,280,,450,11.0 k
1028300,Game,283,48,2,96.00%,1.3 k,,1.1 k,2.0 k
660940,Game,140,6,4,60.00%,300,146.4 k,388,2.0 k
891360,Game,"2,011",583,143,80.30%,14.5 k,30.4 k,21.8 k,50.0 k
2017930,Beta,2,,,,,3.3 k,,
852720,Game,130,28,9,75.68%,925,53.3 k,1.5 k,7.0 k
1544360,Game,"16,928","2,488",530,82.44%,60.4 k,195.6 k,90.5 k,157.0 k
368360,Game,"56,493","9,314","1,751",84.18%,387.3 k,1.81 M,1.13 M,832.0 k
1339360,Game,69,7,3,70.00%,200,,300,5.0 k
368180,Game,"3,155",772,351,68.74%,33.7 k,4.05 M,49.9 k,230.0 k
1289300,Game,39,2,3,40.00%,100,,150,8.0 k
1049680,Game,22,2,1,66.67%,75,,120,3.0 k
1594010,Game,"2,119",28,9,75.68%,740,6.9 k,1.1 k,
875300,Game,381,52,3,94.55%,1.4 k,,1.8 k,12.0 k
1190400,Game,"5,091",668,98,87.21%,15.3 k,163.9 k,23.0 k,74.0 k
654070,Game,85,6,8,42.86%,420,6.0 k,588,14.0 k
1746230,Game,79,,,,,,90,1.0 k
588050,Game,76,9,18,33.33%,810,465.5 k,1.3 k,15.0 k
817820,Game,31,5,0,100.00%,125,3.1 k,169,1.0 k
860890,Game,"56,746","3,536",337,91.30%,77.5 k,441.0 k,116.1 k,182.0 k
1595630,Game,69,12,8,60.00%,400,,600,1.0 k
553150,Game,207,5,6,45.45%,220,5.5 k,633,2.0 k
1570160,Game,86,28,1,96.55%,580,,870,2.0 k
1471790,Beta,2,,,,,,,
508950,Game,84,36,24,60.00%,2.1 k,486.9 k,3.1 k,31.0 k
1637370,Game,"2,318",681,10,98.55%,13.8 k,11.8 k,20.8 k,19.0 k
392260,Game,"3,516",187,54,77.59%,8.4 k,389.5 k,13.3 k,24.0 k
1052560,Game,67,1,3,25.00%,100,,120,3.0 k
1639690,Game,243,44,2,95.65%,920,,1.4 k,5.0 k
1331310,Game,6,2,0,100.00%,40,,60,3.0 k
632070,Game,"4,824",642,183,77.82%,24.8 k,366.0 k,18.9 k,72.0 k
1604300,Game,231,85,3,96.59%,1.8 k,11.2 k,2.6 k,1.0 k
1292410,Game,43,10,1,90.91%,220,,330,20.0 k
884550,Game,"1,483",60,67,47.24%,3.2 k,,4.1 k,113.0 k
1054460,Game,40,,,,,,,
433630,Game,372,32,12,72.73%,1.5 k,8.4 k,2.6 k,1.0 k
1968270,Game,46,3,0,100.00%,60,,90,2.0 k
407530,Game,"70,890","7,341","3,823",65.76%,334.9 k,27.46 M,3.57 M,4.22 M
1746830,Game,7,1,0,100.00%,20,,30,3.0 k
1844100,Game,115,61,1,98.39%,1.2 k,,1.9 k,
1668530,Game,"2,579",20,1,95.24%,420,5.9 k,660,2.0 k
985680,Game,113,28,14,66.67%,1.1 k,,1.2 k,13.0 k
1137750,Game,"10,053",899,172,83.94%,21.4 k,67.7 k,32.1 k,55.0 k
888740,Game,41,6,9,40.00%,375,,348,1.0 k
1276090,Game,59,0,3,0.00%,60,,90,43.0 k
365480,Game,"3,698",58,34,63.04%,3.2 k,235.0 k,11.7 k,33.0 k
1027720,Game,61,7,0,100.00%,175,,302,2.0 k
1219140,Application,67,1,0,100.00%,20,,,4.0 k
908420,Game,145,4,2,66.67%,150,207.6 k,168,1.0 k
261030,Game,"41,561","26,240","1,036",96.20%,1.09 M,4.54 M,1.22 M,1.26 M
1163170,Application,91,7,1,87.50%,200,,230,1.0 k
627670,Game,171,47,4,92.16%,1.5 k,302.2 k,4.1 k,69.0 k
1194890,Game,19,1,1,50.00%,50,,60,15.0 k
1153510,Application,100,20,8,71.43%,560,,840,10.0 k
12500,Game,"2,119",835,125,86.98%,38.4 k,566.3 k,54.8 k,77.0 k
1075430,Game,488,162,27,85.71%,4.7 k,,7.1 k,60.0 k
435040,Game,272,63,21,75.00%,2.9 k,405.0 k,11.4 k,17.0 k
391390,Game,201,34,5,87.18%,1.4 k,376.8 k,7.2 k,9.0 k
1646480,Game,47,10,6,62.50%,320,,480,
212200,Game,"11,686","2,639",932,73.90%,142.8 k,1.60 M,202.4 k,773.0 k
1656020,Beta,7,,,,,,,
912370,Game,"1,334",235,95,71.21%,8.3 k,43.4 k,11.0 k,29.0 k
274250,Game,"1,521",667,183,78.47%,29.8 k,1.50 M,129.2 k,141.0 k
1604370,Game,7,0,1,0.00%,20,,30,2.0 k
1974320,Game,58,37,2,94.87%,780,,1.2 k,2.0 k
947080,Game,67,,,,,,,
1350030,Game,13,2,0,100.00%,40,,60,1.0 k
1714440,Game,212,54,13,80.60%,1.3 k,,2.0 k,26.0 k
531640,Game,"14,731","5,116","1,479",77.57%,164.9 k,1.19 M,216.4 k,790.0 k
292840,Game,178,55,8,87.30%,2.2 k,405.3 k,3.0 k,20.0 k
787970,Game,289,34,6,85.00%,1.0 k,12.1 k,1.1 k,7.0 k
770790,Game,11,0,1,0.00%,25,3.4 k,45,3.0 k
1905470,Beta,4,,,,,,,
401280,Game,250,30,1,96.77%,1.1 k,10.7 k,580,5.0 k
619430,Game,"4,158",64,89,41.83%,4.6 k,,6.5 k,7.0 k
851790,Game,318,25,9,73.53%,850,195.8 k,1.3 k,2.0 k
1348510,Game,190,25,12,67.57%,740,,1.1 k,6.0 k
610680,Game,"1,575",72,34,67.92%,3.2 k,28.4 k,3.8 k,15.0 k
867730,Game,"7,574",35,24,59.32%,1.5 k,234.3 k,786,7.0 k
1832030,Game,140,10,0,100.00%,200,,300,1.0 k
1976940,Beta,2,,,,,,,
1728320,Game,24,4,4,50.00%,160,,240,
1331400,Game,17,1,1,50.00%,40,,60,2.0 k
